gmDate,seasTyp,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO
2018-02-14,Regular,PHO,West,Pacific,Away,Loss,97,19,12,5,5,25,79,34,0.4304,50,22,0.44,29,12,0.4138,24,17,0.7083,5,36,41,43.1579,55.8824,0.5415,0.5063,11.1111,72,11.8157,5.2862,5.2862,10,1.2278,65.25,54.1494,102.5523,113.1247,-10.5724,0.3953,15.7598,1.5833,41.6667,UTA,West,Northwest,107,22,9,6,3,17,92,39,0.4239,58,29,0.5,34,10,0.2941,22,19,0.8636,14,40,54,56.8421,56.4103,0.5262,0.4783,25.9259,74.0741,8.1316,6.3434,3.1717,5.1724,1.163,87.25,72.7083,113.1247,102.5523,10.5724,0.4483,16.5812,2.4444,66.6667
2018-02-14,Regular,UTA,West,Northwest,Home,Win,107,22,9,6,3,17,92,39,0.4239,58,29,0.5,34,10,0.2941,22,19,0.8636,14,40,54,56.8421,56.4103,0.5262,0.4783,28,88.8889,8.1316,6.3434,3.1717,5.1724,1.163,87.25,72.7083,113.1247,102.5523,10.5724,0.4483,16.5812,2.4444,66.6667,PHO,West,Pacific,97,19,12,5,5,25,79,34,0.4304,50,22,0.44,29,12,0.4138,24,17,0.7083,5,36,41,43.1579,55.8824,0.5415,0.5063,12.1951,87.8049,11.8157,5.2862,5.2862,10,1.2278,65.25,54.1494,102.5523,113.1247,-10.5724,0.3953,15.7598,1.5833,41.6667
2018-02-14,Regular,GS,West,Pacific,Away,Loss,117,24,16,8,7,24,90,43,0.4778,53,30,0.566,37,13,0.3514,19,18,0.9474,8,33,41,45.5556,55.814,0.5948,0.55,18.1818,71.7391,13.9909,7.7466,6.7782,13.2075,1.3,86.125,71.7708,113.2936,119.1035,-5.8099,0.4388,17.3461,1.5,50,POR,West,Northwest,123,20,14,9,0,18,93,45,0.4839,60,33,0.55,33,12,0.3636,24,21,0.875,13,36,49,54.4444,44.4444,0.5939,0.5484,26.5306,73.4694,11.9088,8.7149,0,0,1.3226,90.25,75.2083,119.1035,113.2936,5.8099,0.4787,14.5391,1.4286,64.2857
2018-02-14,Regular,POR,West,Northwest,Home,Win,123,20,14,9,0,18,93,45,0.4839,60,33,0.55,33,12,0.3636,24,21,0.875,13,36,49,54.4444,44.4444,0.5939,0.5484,28.2609,81.8182,11.9088,8.7149,0,0,1.3226,90.25,75.2083,119.1035,113.2936,5.8099,0.4787,14.5391,1.4286,64.2857,GS,West,Pacific,117,24,16,8,7,24,90,43,0.4778,53,30,0.566,37,13,0.3514,19,18,0.9474,8,33,41,45.5556,55.814,0.5948,0.55,19.5122,80.4878,13.9909,7.7466,6.7782,13.2075,1.3,86.125,71.7708,113.2936,119.1035,-5.8099,0.4388,17.3461,1.5,50
2018-02-15,Regular,DEN,West,Northwest,Away,Win,134,37,18,9,6,23,85,47,0.5529,45,23,0.5111,40,24,0.6,20,16,0.8,8,26,34,45.9459,78.7234,0.7143,0.6941,21.6216,70.2703,16.1002,8.7664,5.8442,13.3333,1.5765,112.75,93.5685,130.5212,119.8068,10.7144,0.4947,24.8656,2.0556,50,MIL,East,Central,123,27,16,9,5,20,92,49,0.5326,66,40,0.6061,26,9,0.3462,22,16,0.7273,11,29,40,54.0541,55.102,0.6048,0.5815,27.5,72.5,13.5962,8.7664,4.8702,7.5758,1.337,93.5,77.5934,119.8068,130.5212,-10.7144,0.5052,18.6619,1.6875,56.25
2018-02-15,Regular,MIL,East,Central,Home,Loss,123,27,16,9,5,20,92,49,0.5326,66,40,0.6061,26,9,0.3462,22,16,0.7273,11,29,40,54.0541,55.102,0.6048,0.5815,29.7297,78.3784,13.5962,8.7664,4.8702,7.5758,1.337,93.5,77.5934,119.8068,130.5212,-10.7144,0.5052,18.6619,1.6875,56.25,DEN,West,Northwest,134,37,18,9,6,23,85,47,0.5529,45,23,0.5111,40,24,0.6,20,16,0.8,8,26,34,45.9459,78.7234,0.7143,0.6941,23.5294,76.4706,16.1002,8.7664,5.8442,13.3333,1.5765,112.75,93.5685,130.5212,119.8068,10.7144,0.4947,24.8656,2.0556,50
2018-02-15,Regular,LAL,West,Pacific,Away,Loss,111,19,13,6,4,26,94,43,0.4574,63,36,0.5714,31,7,0.2258,26,18,0.6923,11,35,46,50,44.186,0.5264,0.4947,23.913,76.087,10.976,5.8688,3.9125,6.3492,1.1809,71,59.1667,108.5722,116.3972,-7.825,0.4479,13.8242,1.4615,46.1538,MIN,West,Northwest,119,23,10,5,10,22,90,42,0.4667,66,36,0.5455,24,6,0.25,31,29,0.9355,11,35,46,50,54.7619,0.5741,0.5,23.913,76.087,8.7997,4.8906,9.7813,15.1515,1.3222,94.125,78.4375,116.3972,108.5722,7.825,0.4719,16.8326,2.3,50
2018-02-15,Regular,MIN,West,Northwest,Home,Win,119,23,10,5,10,22,90,42,0.4667,66,36,0.5455,24,6,0.25,31,29,0.9355,11,35,46,50,54.7619,0.5741,0.5,23.913,76.087,8.7997,4.8906,9.7813,15.1515,1.3222,94.125,78.4375,116.3972,108.5722,7.825,0.4719,16.8326,2.3,50,LAL,West,Pacific,111,19,13,6,4,26,94,43,0.4574,63,36,0.5714,31,7,0.2258,26,18,0.6923,11,35,46,50,44.186,0.5264,0.4947,23.913,76.087,10.976,5.8688,3.9125,6.3492,1.1809,71,59.1667,108.5722,116.3972,-7.825,0.4479,13.8242,1.4615,46.1538
2018-02-22,Regular,BKN,East,Atlantic,Away,Loss,96,27,10,6,8,23,93,36,0.3871,50,22,0.44,43,14,0.3256,14,10,0.7143,11,30,41,43.1579,75,0.4841,0.4624,21.1538,69.7674,9.1609,6.278,8.3706,16,1.0323,74,61.9247,100.4474,116.1423,-15.6949,0.3913,19.8296,2.7,60,CHA,East,Southeast,111,29,15,3,6,15,87,42,0.4828,66,31,0.4697,21,11,0.5238,20,16,0.8,13,41,54,56.8421,69.0476,0.5793,0.546,24.0741,75.9259,13.5379,3.139,6.278,9.0909,1.2759,97.5,81.25,116.1423,100.4474,15.6949,0.4719,20.7439,1.9333,20
2018-02-22,Regular,CHA,East,Southeast,Home,Win,111,29,15,3,6,15,87,42,0.4828,66,31,0.4697,21,11,0.5238,20,16,0.8,13,41,54,56.8421,69.0476,0.5793,0.546,30.2326,78.8462,13.5379,3.139,6.278,9.0909,1.2759,97.5,81.25,116.1423,100.4474,15.6949,0.4719,20.7439,1.9333,20,BKN,East,Atlantic,96,27,10,6,8,23,93,36,0.3871,50,22,0.44,43,14,0.3256,14,10,0.7143,11,30,41,43.1579,75,0.4841,0.4624,26.8293,73.1707,9.1609,6.278,8.3706,16,1.0323,74,61.9247,100.4474,116.1423,-15.6949,0.3913,19.8296,2.7,60
2018-02-22,Regular,NY,East,Atlantic,Away,Win,120,28,9,7,12,15,99,48,0.4848,74,41,0.5541,25,7,0.28,21,17,0.8095,16,31,47,54.6512,58.3333,0.5543,0.5202,32,86.1111,7.6766,7.0284,12.0486,16.2162,1.2121,107.625,89.3154,120.4864,113.458,7.0284,0.5217,19.2784,3.1111,77.7778,ORL,East,Southeast,113,28,14,7,5,15,83,43,0.5181,59,32,0.5424,24,11,0.4583,23,16,0.6957,5,34,39,45.3488,65.1163,0.6067,0.5843,12.8205,87.1795,13.0695,7.0284,5.0203,8.4746,1.3614,91.125,75.9375,113.458,120.4864,-7.0284,0.4674,20.7223,2,50
2018-02-22,Regular,ORL,East,Southeast,Home,Loss,113,28,14,7,5,15,83,43,0.5181,59,32,0.5424,24,11,0.4583,23,16,0.6957,5,34,39,45.3488,65.1163,0.6067,0.5843,13.8889,68,13.0695,7.0284,5.0203,8.4746,1.3614,91.125,75.9375,113.458,120.4864,-7.0284,0.4674,20.7223,2,50,NY,East,Atlantic,120,28,9,7,12,15,99,48,0.4848,74,41,0.5541,25,7,0.28,21,17,0.8095,16,31,47,54.6512,58.3333,0.5543,0.5202,34.0426,65.9574,7.6766,7.0284,12.0486,16.2162,1.2121,107.625,89.3154,120.4864,113.458,7.0284,0.5217,19.2784,3.1111,77.7778
2018-02-22,Regular,PHI,East,Atlantic,Away,Win,116,25,11,7,5,17,82,42,0.5122,53,31,0.5849,29,11,0.3793,35,21,0.6,8,33,41,46.0674,59.5238,0.5955,0.5793,17.7778,75,10.1476,6.9234,4.9453,9.434,1.4146,91.625,76.3542,114.7307,113.7417,0.989,0.4941,18.7406,2.2727,63.6364,CHI,East,Central,115,27,14,5,4,26,97,44,0.4536,63,26,0.4127,34,18,0.5294,15,9,0.6,11,37,48,53.9326,61.3636,0.555,0.5464,22.9167,77.0833,11.9048,4.9453,3.9562,6.3492,1.1856,84.375,70.0207,113.7417,114.7307,-0.989,0.44,18.6722,1.9286,35.7143
2018-02-22,Regular,CHI,East,Central,Home,Loss,115,27,14,5,4,26,97,44,0.4536,63,26,0.4127,34,18,0.5294,15,9,0.6,11,37,48,53.9326,61.3636,0.555,0.5464,25,82.2222,11.9048,4.9453,3.9562,6.3492,1.1856,84.375,70.0207,113.7417,114.7307,-0.989,0.44,18.6722,1.9286,35.7143,PHI,East,Atlantic,116,25,11,7,5,17,82,42,0.5122,53,31,0.5849,29,11,0.3793,35,21,0.6,8,33,41,46.0674,59.5238,0.5955,0.5793,19.5122,80.4878,10.1476,6.9234,4.9453,9.434,1.4146,91.625,76.3542,114.7307,113.7417,0.989,0.4941,18.7406,2.2727,63.6364
2018-02-22,Regular,WAS,East,Southeast,Away,Win,110,29,11,9,3,23,92,44,0.4783,62,32,0.5161,30,12,0.4,10,10,1,9,34,43,54.4304,65.9091,0.5705,0.5435,23.0769,85,10.2421,9.3262,3.1087,4.8387,1.1957,90.25,75.2083,113.9866,106.7329,7.2537,0.4681,21.261,2.6364,81.8182,CLE,East,Central,103,20,13,5,2,15,84,42,0.5,49,34,0.6939,35,8,0.2286,19,11,0.5789,6,30,36,45.5696,47.619,0.5576,0.5476,16.6667,83.3333,12.3386,5.1812,2.0725,4.0816,1.2262,67.875,56.3278,106.7329,113.9866,-7.2537,0.4615,15.9541,1.5385,38.4615
2018-02-22,Regular,CLE,East,Central,Home,Loss,103,20,13,5,2,15,84,42,0.5,49,34,0.6939,35,8,0.2286,19,11,0.5789,6,30,36,45.5696,47.619,0.5576,0.5476,15,76.9231,12.3386,5.1812,2.0725,4.0816,1.2262,67.875,56.3278,106.7329,113.9866,-7.2537,0.4615,15.9541,1.5385,38.4615,WAS,East,Southeast,110,29,11,9,3,23,92,44,0.4783,62,32,0.5161,30,12,0.4,10,10,1,9,34,43,54.4304,65.9091,0.5705,0.5435,20.9302,79.0698,10.2421,9.3262,3.1087,4.8387,1.1957,90.25,75.2083,113.9866,106.7329,7.2537,0.4681,21.261,2.6364,81.8182
2018-02-22,Regular,OKC,West,Northwest,Away,Win,110,26,11,6,7,16,86,38,0.4419,51,24,0.4706,35,14,0.4,24,20,0.8333,10,39,49,52.6882,68.4211,0.5696,0.5233,22.7273,79.5918,10.2269,6.3083,7.3597,13.7255,1.2791,95.75,80.1255,115.6525,112.4984,3.1541,0.4368,19.4669,2.3636,54.5455,SAC,West,Pacific,107,23,9,6,4,20,91,42,0.4615,64,30,0.4688,27,12,0.4444,15,11,0.7333,10,34,44,47.3118,54.7619,0.5482,0.5275,22.7273,77.2727,8.4428,6.3083,4.2055,6.25,1.1758,82.625,68.8542,112.4984,115.6525,-3.1541,0.4667,17.7469,2.5556,66.6667
2018-02-22,Regular,SAC,West,Pacific,Home,Loss,107,23,9,6,4,20,91,42,0.4615,64,30,0.4688,27,12,0.4444,15,11,0.7333,10,34,44,47.3118,54.7619,0.5482,0.5275,20.4082,77.2727,8.4428,6.3083,4.2055,6.25,1.1758,82.625,68.8542,112.4984,115.6525,-3.1541,0.4667,17.7469,2.5556,66.6667,OKC,West,Northwest,110,26,11,6,7,16,86,38,0.4419,51,24,0.4706,35,14,0.4,24,20,0.8333,10,39,49,52.6882,68.4211,0.5696,0.5233,20.4082,79.5918,10.2269,6.3083,7.3597,13.7255,1.2791,95.75,80.1255,115.6525,112.4984,3.1541,0.4368,19.4669,2.3636,54.5455
2018-02-22,Regular,LAC,West,Pacific,Away,Loss,127,32,15,9,1,19,88,44,0.5,56,33,0.5893,32,11,0.3438,34,28,0.8235,8,28,36,52.9412,72.7273,0.6167,0.5625,21.6216,90.3226,12.7162,8.6906,0.9656,1.7857,1.4432,94.75,80.6383,122.6335,129.3928,-6.7593,0.4632,21.339,2.1333,60,GS,West,Pacific,134,31,15,8,8,24,75,47,0.6267,50,33,0.66,25,14,0.56,34,26,0.7647,3,29,32,47.0588,65.9574,0.7448,0.72,9.375,90.625,14.2912,7.7249,7.7249,16,1.7867,109.75,93.8034,129.3928,122.6335,6.7593,0.5402,22.8008,2.0667,53.3333
2018-02-22,Regular,GS,West,Pacific,Home,Win,134,31,15,8,8,24,75,47,0.6267,50,33,0.66,25,14,0.56,34,26,0.7647,3,29,32,47.0588,65.9574,0.7448,0.72,9.6774,78.3784,14.2912,7.7249,7.7249,16,1.7867,109.75,93.8034,129.3928,122.6335,6.7593,0.5402,22.8008,2.0667,53.3333,LAC,West,Pacific,127,32,15,9,1,19,88,44,0.5,56,33,0.5893,32,11,0.3438,34,28,0.8235,8,28,36,52.9412,72.7273,0.6167,0.5625,22.2222,77.7778,12.7162,8.6906,0.9656,1.7857,1.4432,94.75,80.6383,122.6335,129.3928,-6.7593,0.4632,21.339,2.1333,60
2018-02-23,Regular,BOS,East,Atlantic,Away,Win,110,30,11,8,5,22,85,41,0.4824,46,24,0.5217,39,17,0.4359,18,11,0.6111,10,32,42,48.2759,73.1707,0.5919,0.5824,23.2558,72.7273,10.5851,8.6654,5.4158,10.8696,1.2941,94.5,78.4232,119.1486,106.1506,12.998,0.4767,22.4014,2.7273,72.7273,DET,East,Central,98,16,13,4,4,18,85,37,0.4353,52,27,0.5192,33,10,0.303,21,14,0.6667,12,33,45,51.7241,43.2432,0.5199,0.4941,26.6667,73.3333,12.1223,4.3327,4.3327,7.6923,1.1529,65.125,54.2708,106.1506,119.1486,-12.998,0.4302,12.9828,1.2308,30.7692
2018-02-23,Regular,DET,East,Central,Home,Loss,98,16,13,4,4,18,85,37,0.4353,52,27,0.5192,33,10,0.303,21,14,0.6667,12,33,45,51.7241,43.2432,0.5199,0.4941,27.2727,76.7442,12.1223,4.3327,4.3327,7.6923,1.1529,65.125,54.2708,106.1506,119.1486,-12.998,0.4302,12.9828,1.2308,30.7692,BOS,East,Atlantic,110,30,11,8,5,22,85,41,0.4824,46,24,0.5217,39,17,0.4359,18,11,0.6111,10,32,42,48.2759,73.1707,0.5919,0.5824,23.8095,76.1905,10.5851,8.6654,5.4158,10.8696,1.2941,94.5,78.4232,119.1486,106.1506,12.998,0.4767,22.4014,2.7273,72.7273
2018-02-23,Regular,ATL,East,Southeast,Away,Loss,93,14,22,9,7,20,82,37,0.4512,51,30,0.5882,31,7,0.2258,19,12,0.6316,6,34,40,41.2371,37.8378,0.5146,0.4939,12.5,69.3878,19.5799,8.5138,6.6218,13.7255,1.1341,53.875,45.0837,87.9755,109.7329,-21.7574,0.3776,11.0795,0.6364,40.9091,IND,East,Central,116,30,17,17,3,20,101,48,0.4752,73,39,0.5342,28,9,0.3214,13,11,0.8462,15,42,57,58.7629,62.5,0.5435,0.5198,26.3158,73.6842,13.7407,16.0816,2.8379,4.1096,1.1485,104.875,87.7615,109.7329,87.9755,21.7574,0.466,19.516,1.7647,100
2018-02-23,Regular,IND,East,Central,Home,Win,116,30,17,17,3,20,101,48,0.4752,73,39,0.5342,28,9,0.3214,13,11,0.8462,15,42,57,58.7629,62.5,0.5435,0.5198,30.6122,87.5,13.7407,16.0816,2.8379,4.1096,1.1485,104.875,87.7615,109.7329,87.9755,21.7574,0.466,19.516,1.7647,100,ATL,East,Southeast,93,14,22,9,7,20,82,37,0.4512,51,30,0.5882,31,7,0.2258,19,12,0.6316,6,34,40,41.2371,37.8378,0.5146,0.4939,15,85,19.5799,8.5138,6.6218,13.7255,1.1341,53.875,45.0837,87.9755,109.7329,-21.7574,0.3776,11.0795,0.6364,40.9091
2018-02-23,Regular,CHA,East,Southeast,Away,Win,122,26,9,7,5,18,90,44,0.4889,51,27,0.5294,39,17,0.4359,20,17,0.85,13,28,41,53.2468,59.0909,0.6174,0.5833,30.2326,82.3529,8.3488,7.5197,5.3712,9.8039,1.3556,101,84.1667,131.0575,112.7954,18.2621,0.5116,19.432,2.8889,77.7778,WAS,East,Southeast,105,25,14,3,0,21,81,40,0.4938,56,31,0.5536,25,9,0.36,17,16,0.9412,6,30,36,46.7532,62.5,0.5934,0.5494,16.6667,83.3333,13.6612,3.2227,0,0,1.2963,69.875,58.2292,112.7954,131.0575,-18.2621,0.4494,19.6109,1.7857,21.4286
2018-02-23,Regular,WAS,East,Southeast,Home,Loss,105,25,14,3,0,21,81,40,0.4938,56,31,0.5536,25,9,0.36,17,16,0.9412,6,30,36,46.7532,62.5,0.5934,0.5494,17.6471,69.7674,13.6612,3.2227,0,0,1.2963,69.875,58.2292,112.7954,131.0575,-18.2621,0.4494,19.6109,1.7857,21.4286,CHA,East,Southeast,122,26,9,7,5,18,90,44,0.4889,51,27,0.5294,39,17,0.4359,20,17,0.85,13,28,41,53.2468,59.0909,0.6174,0.5833,31.7073,68.2927,8.3488,7.5197,5.3712,9.8039,1.3556,101,84.1667,131.0575,112.7954,18.2621,0.5116,19.432,2.8889,77.7778
2018-02-23,Regular,MIL,East,Central,Away,Win,122,21,21,6,3,24,90,43,0.4778,64,30,0.4688,26,13,0.5,27,23,0.8519,13,38,51,57.9545,48.8372,0.5987,0.55,28.8889,88.3721,17.0898,5.6121,2.8061,4.6875,1.3556,82.875,62.5472,114.1134,111.3073,2.8061,0.4388,14.5955,1,28.5714,TOR,East,Atlantic,119,23,12,7,8,21,90,43,0.4778,56,34,0.6071,34,9,0.2647,26,24,0.9231,5,32,37,42.0455,53.4884,0.5866,0.5278,13.5135,86.4865,10.5783,6.5475,7.4828,14.2857,1.3222,86.25,65.0943,111.3073,114.1134,-2.8061,0.4433,16.8572,1.9167,58.3333
2018-02-23,Regular,TOR,East,Atlantic,Home,Loss,119,23,12,7,8,21,90,43,0.4778,56,34,0.6071,34,9,0.2647,26,24,0.9231,5,32,37,42.0455,53.4884,0.5866,0.5278,11.6279,71.1111,10.5783,6.5475,7.4828,14.2857,1.3222,86.25,65.0943,111.3073,114.1134,-2.8061,0.4433,16.8572,1.9167,58.3333,MIL,East,Central,122,21,21,6,3,24,90,43,0.4778,64,30,0.4688,26,13,0.5,27,23,0.8519,13,38,51,57.9545,48.8372,0.5987,0.55,25.4902,74.5098,17.0898,5.6121,2.8061,4.6875,1.3556,82.875,62.5472,114.1134,111.3073,2.8061,0.4388,14.5955,1,28.5714
2018-02-23,Regular,MIN,West,Northwest,Away,Loss,102,19,11,7,3,22,94,40,0.4255,68,30,0.4412,26,10,0.3846,16,12,0.75,16,26,42,45.6522,47.5,0.5048,0.4787,30.7692,65,9.8179,7.572,3.2451,4.4118,1.0851,68,56.9038,110.3347,129.8055,-19.4708,0.4494,14.4994,1.7273,63.6364,HOU,West,Southwest,120,24,13,6,2,17,82,40,0.4878,44,26,0.5909,38,14,0.3684,30,26,0.8667,14,36,50,54.3478,60,0.6303,0.5732,28,72,12.0148,6.4903,2.1634,4.5455,1.4634,98.75,81.9502,129.8055,110.3347,19.4708,0.4938,18.1543,1.8462,46.1538
2018-02-23,Regular,HOU,West,Southwest,Home,Win,120,24,13,6,2,17,82,40,0.4878,44,26,0.5909,38,14,0.3684,30,26,0.8667,14,36,50,54.3478,60,0.6303,0.5732,35,69.2308,12.0148,6.4903,2.1634,4.5455,1.4634,98.75,81.9502,129.8055,110.3347,19.4708,0.4938,18.1543,1.8462,46.1538,MIN,West,Northwest,102,19,11,7,3,22,94,40,0.4255,68,30,0.4412,26,10,0.3846,16,12,0.75,16,26,42,45.6522,47.5,0.5048,0.4787,38.0952,61.9048,9.8179,7.572,3.2451,4.4118,1.0851,68,56.9038,110.3347,129.8055,-19.4708,0.4494,14.4994,1.7273,63.6364
2018-02-23,Regular,CLE,East,Central,Away,Win,112,26,18,13,9,23,87,40,0.4598,58,29,0.5,29,11,0.3793,22,21,0.9545,7,39,46,55.4217,65,0.5792,0.523,17.9487,88.6364,15.6958,12.2195,8.4597,15.5172,1.2874,93.25,78.0335,105.2761,83.6569,21.6192,0.4082,18.4817,1.4444,72.2222,MEM,West,Southwest,89,22,23,10,4,25,84,33,0.3929,60,24,0.4,24,9,0.375,18,14,0.7778,5,32,37,44.5783,66.6667,0.4841,0.4464,13.5135,86.4865,20.0139,9.3997,3.7599,6.6667,1.0595,48.75,40.625,83.6569,105.2761,-21.6192,0.3235,16.0678,0.9565,43.4783
2018-02-23,Regular,MEM,West,Southwest,Home,Loss,89,22,23,10,4,25,84,33,0.3929,60,24,0.4,24,9,0.375,18,14,0.7778,5,32,37,44.5783,66.6667,0.4841,0.4464,11.3636,82.0513,20.0139,9.3997,3.7599,6.6667,1.0595,48.75,40.625,83.6569,105.2761,-21.6192,0.3235,16.0678,0.9565,43.4783,CLE,East,Central,112,26,18,13,9,23,87,40,0.4598,58,29,0.5,29,11,0.3793,22,21,0.9545,7,39,46,55.4217,65,0.5792,0.523,15.2174,84.7826,15.6958,12.2195,8.4597,15.5172,1.2874,93.25,78.0335,105.2761,83.6569,21.6192,0.4082,18.4817,1.4444,72.2222
2018-02-23,Regular,MIA,East,Southeast,Away,Loss,123,26,13,12,5,23,108,50,0.463,90,44,0.4889,18,6,0.3333,26,17,0.6538,13,45,58,50.8772,52,0.5149,0.4907,23.2143,77.5862,9.8158,10.2037,4.2515,5.5556,1.1389,97.5,73.5849,104.588,105.4383,-0.8503,0.463,16.41,2,92.3077,NO,West,Southwest,124,27,15,9,13,18,108,48,0.4444,77,40,0.5195,31,8,0.2581,24,20,0.8333,13,43,56,49.1228,56.25,0.5229,0.4815,23.2143,76.7857,11.2309,7.6528,11.054,16.8831,1.1481,104.25,78.6792,105.4383,104.588,0.8503,0.4364,16.8161,1.8,60
2018-02-23,Regular,NO,West,Southwest,Home,Win,124,27,15,9,13,18,108,48,0.4444,77,40,0.5195,31,8,0.2581,24,20,0.8333,13,43,56,49.1228,56.25,0.5229,0.4815,22.4138,76.7857,11.2309,7.6528,11.054,16.8831,1.1481,104.25,78.6792,105.4383,104.588,0.8503,0.4364,16.8161,1.8,60,MIA,East,Southeast,123,26,13,12,5,23,108,50,0.463,90,44,0.4889,18,6,0.3333,26,17,0.6538,13,45,58,50.8772,52,0.5149,0.4907,22.4138,77.5862,9.8158,10.2037,4.2515,5.5556,1.1389,97.5,73.5849,104.588,105.4383,-0.8503,0.463,16.41,2,92.3077
2018-02-23,Regular,SA,West,Southwest,Away,Loss,119,28,7,4,4,20,85,43,0.5059,69,38,0.5507,16,5,0.3125,39,28,0.7179,11,27,38,42.2222,65.1163,0.5824,0.5353,24.4444,60,6.4126,4.1831,4.1831,5.7971,1.4,90.875,76.3655,124.448,127.5853,-3.1373,0.5309,20.4141,4,57.1429,DEN,West,Northwest,122,33,11,5,3,27,97,48,0.4948,65,36,0.5538,32,12,0.375,19,14,0.7368,18,34,52,57.7778,68.75,0.579,0.5567,34.6154,65.3846,9.4534,5.2289,3.1373,4.6154,1.2577,102.125,85.1042,127.5853,124.448,3.1373,0.5333,22.0943,3,45.4545
2018-02-23,Regular,DEN,West,Northwest,Home,Win,122,33,11,5,3,27,97,48,0.4948,65,36,0.5538,32,12,0.375,19,14,0.7368,18,34,52,57.7778,68.75,0.579,0.5567,40,75.5556,9.4534,5.2289,3.1373,4.6154,1.2577,102.125,85.1042,127.5853,124.448,3.1373,0.5333,22.0943,3,45.4545,SA,West,Southwest,119,28,7,4,4,20,85,43,0.5059,69,38,0.5507,16,5,0.3125,39,28,0.7179,11,27,38,42.2222,65.1163,0.5824,0.5353,28.9474,71.0526,6.4126,4.1831,4.1831,5.7971,1.4,90.875,76.3655,124.448,127.5853,-3.1373,0.5309,20.4141,4,57.1429
2018-02-23,Regular,LAC,West,Pacific,Away,Win,128,23,18,5,8,26,87,45,0.5172,55,31,0.5636,32,14,0.4375,32,24,0.75,8,43,51,51.5152,51.1111,0.6332,0.5977,20,72.8814,15.1159,4.5583,7.2932,14.5455,1.4713,96,80,116.6918,106.6636,10.0282,0.4639,16.1881,1.2778,27.7778,PHO,West,Pacific,117,22,12,12,5,25,103,45,0.4369,72,36,0.5,31,9,0.2903,31,18,0.5806,16,32,48,48.4848,48.8889,0.5015,0.4806,33.3333,66.6667,9.3284,10.9399,4.5583,6.9444,1.1359,82.625,68.8542,106.6636,116.6918,-10.0282,0.4545,14.6044,1.8333,100
2018-02-23,Regular,PHO,West,Pacific,Home,Loss,117,22,12,12,5,25,103,45,0.4369,72,36,0.5,31,9,0.2903,31,18,0.5806,16,32,48,48.4848,48.8889,0.5015,0.4806,27.1186,80,9.3284,10.9399,4.5583,6.9444,1.1359,82.625,68.8542,106.6636,116.6918,-10.0282,0.4545,14.6044,1.8333,100,LAC,West,Pacific,128,23,18,5,8,26,87,45,0.5172,55,31,0.5636,32,14,0.4375,32,24,0.75,8,43,51,51.5152,51.1111,0.6332,0.5977,15.6863,84.3137,15.1159,4.5583,7.2932,14.5455,1.4713,96,80,116.6918,106.6636,10.0282,0.4639,16.1881,1.2778,27.7778
2018-02-23,Regular,POR,West,Northwest,Away,Win,100,14,12,11,5,20,87,39,0.4483,63,30,0.4762,24,9,0.375,14,13,0.9286,6,34,40,48.1928,35.8974,0.5367,0.5,14.6341,80.9524,11.4112,11.5599,5.2545,7.9365,1.1494,69,57.2614,105.0898,85.1228,19.967,0.4194,11.7489,1.1667,91.6667,UTA,West,Northwest,81,15,20,7,6,13,78,33,0.4231,53,27,0.5094,25,6,0.24,11,9,0.8182,8,35,43,51.8072,45.4545,0.4889,0.4615,18.6047,81.3953,19.4477,7.3563,6.3054,11.3208,1.0385,54.125,44.917,85.1228,105.0898,-19.967,0.3667,12.7291,0.75,35
2018-02-23,Regular,UTA,West,Northwest,Home,Loss,81,15,20,7,6,13,78,33,0.4231,53,27,0.5094,25,6,0.24,11,9,0.8182,8,35,43,51.8072,45.4545,0.4889,0.4615,19.0476,85.3659,19.4477,7.3563,6.3054,11.3208,1.0385,54.125,44.917,85.1228,105.0898,-19.967,0.3667,12.7291,0.75,35,POR,West,Northwest,100,14,12,11,5,20,87,39,0.4483,63,30,0.4762,24,9,0.375,14,13,0.9286,6,34,40,48.1928,35.8974,0.5367,0.5,15,85,11.4112,11.5599,5.2545,7.9365,1.1494,69,57.2614,105.0898,85.1228,19.967,0.4194,11.7489,1.1667,91.6667
